                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.0121,                0.72099,                 1.0494,                0.96715,                    0.5,                0.69161,                  0.448,                 1.4884,                 1.3572,                 1.2549,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.0604,                0.75528,                 1.0675,                0.73661,                0.56252,                0.62584,                0.40584,                 1.4609,                 1.6534,                 1.2575,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.0153,                0.68799,                 1.0287,                      1,                0.57175,                0.71946,                0.44746,                 1.4735,                 1.4842,                  1.242,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.0134,                0.73068,                 1.0524,                0.65858,                0.77332,                0.73059,                0.46858,                 1.4488,                 1.2724,                 1.2094,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0142,                0.69782,                 0.9952,                0.83235,                    0.7,                0.67271,                0.43796,                  1.294,                 1.6594,                 1.2133,               0.001109,               0.001109,               0.001109
                     93,                0.99995,                0.71934,                 1.0367,                0.96846,                    0.5,                0.63314,                0.40376,                 1.3439,                 1.5875,                 1.2164,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.0024,                0.71641,                 1.0547,                0.97621,                    0.6,                0.67433,                0.45729,                 1.2154,                 1.4325,                 1.1138,              0.0010892,              0.0010892,              0.0010892
                     95,                 1.0737,                0.65099,                 1.0815,                0.85497,                    0.6,                 0.6689,                 0.3992,                 1.4128,                  1.411,                 1.2006,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.0138,                0.74212,                 1.0531,                0.72634,                    0.6,                0.57633,                0.36878,                 1.3747,                  1.718,                 1.1858,              0.0010694,              0.0010694,              0.0010694
                     97,                0.98821,                 0.6824,                0.99729,                0.79515,                    0.5,                0.47837,                0.28587,                 1.5131,                 2.0665,                 1.2683,              0.0010595,              0.0010595,              0.0010595
                     98,                 1.0539,                0.75166,                 1.0497,                  0.925,                    0.5,                0.59656,                0.33289,                 1.5693,                  1.843,                 1.3055,              0.0010496,              0.0010496,              0.0010496
                     99,                 1.0903,                0.75452,                 1.0719,                0.87283,                0.68782,                0.72879,                0.40893,                 1.4737,                 1.4456,                 1.2216,              0.0010397,              0.0010397,              0.0010397
                    100,                 1.0441,                 0.6793,                 1.0871,                 0.8743,                0.69606,                0.80527,                0.52795,                 1.1926,                 1.0948,                 1.0975,              0.0010298,              0.0010298,              0.0010298
                    101,                 1.0419,                0.66012,                 1.0841,                0.77667,                0.69602,                0.73734,                0.49629,                 1.2425,                 1.2669,                 1.1344,              0.0010199,              0.0010199,              0.0010199
                    102,                0.94607,                0.63956,                 1.0243,                0.58263,                0.83921,                0.75896,                0.48751,                  1.329,                 1.0752,                 1.1697,                0.00101,                0.00101,                0.00101
                    103,                0.97565,                0.61556,                 1.0218,                0.71297,                    0.8,                0.76539,                0.47759,                 1.3843,                 1.0951,                  1.209,              0.0010001,              0.0010001,              0.0010001
                    104,                 1.0744,                0.71068,                 1.0661,                0.87179,                0.68205,                0.81426,                0.50972,                 1.3287,                 1.0644,                 1.2398,              0.0009902,              0.0009902,              0.0009902
                    105,                0.97562,                0.68315,                 1.0172,                0.83463,                    0.7,                0.80174,                 0.5015,                 1.2823,                 1.0958,                 1.1883,              0.0009803,              0.0009803,              0.0009803
                    106,                0.98633,                0.64195,                 1.0112,                0.76462,                    0.7,                0.70004,                0.47775,                 1.3573,                 1.2677,                 1.2217,              0.0009704,              0.0009704,              0.0009704
                    107,                0.93376,                0.64694,                 1.0064,                  0.808,                    0.7,                0.75308,                0.50449,                 1.4609,                 1.2326,                 1.2723,              0.0009605,              0.0009605,              0.0009605
